{'reviewerID': 'jq0vd3mgIqgnw-tj-JvEfA', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'qtE59RKEer5zTr-i7mSGtA', 'poss_spam': 0.0001, 'spam': 0.1556, 'spam_score_total': 0.3462, 'not_spam': 0.0001, 'spam_score_ts': 0.4148}
{'reviewerID': 'CUjwFvpy5R2Hjgf02Nd_Bw', 'poss_spam': 0.0001, 'spam': 0.0787, 'spam_score_total': 0.2701, 'not_spam': 0.0001, 'spam_score_ts': 0.2099}
{'reviewerID': 'CrJlQ1NYEIfmMz5RuUhMvA', 'poss_spam': 0.0001, 'spam': 0.1967, 'spam_score_total': 0.5247, 'not_spam': 0.0001, 'spam_score_ts': 0.5247}
{'reviewerID': 'tI9GKvCWIMn_WGvSb3GzlA', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': '2Ecw4HUVMYgeNN5Yw1-O4Q', 'poss_spam': 0.1555, 'spam': 0.105, 'spam_score_total': 0.3318, 'not_spam': 0.0001, 'spam_score_ts': 0.3318}
{'reviewerID': 'GB3qwSzhx2d8DmDSImBWdg', 'poss_spam': 0.081, 'spam': 0.1215, 'spam_score_total': 0.1995, 'not_spam': 0.0001, 'spam_score_ts': 0.351}
{'reviewerID': 'SBWy7wzlHokEdK4UGx3XsQ', 'poss_spam': 0.0001, 'spam': 0.1853, 'spam_score_total': 0.494, 'not_spam': 0.0001, 'spam_score_ts': 0.494}
{'reviewerID': 'JZxufqdTMqkaVKGhCSUr8w', 'poss_spam': 0.0001, 'spam': 0.0335, 'spam_score_total': 0.1312, 'not_spam': 0.0001, 'spam_score_ts': 0.0894}
{'reviewerID': 'Z7wYV7NVNAH_B0eE35d2wg', 'poss_spam': 0.1262, 'spam': 0.0417, 'spam_score_total': 0.0511, 'not_spam': 0.0001, 'spam_score_ts': 0.1534}
{'reviewerID': 'iaUN-HRLCqYW9ZE4LT9CTQ', 'poss_spam': 0.0001, 'spam': 0.0288, 'spam_score_total': 0.0769, 'not_spam': 0.0001, 'spam_score_ts': 0.0769}
{'reviewerID': 'zlyKmaUcKVM3dc3lQQjfjQ', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.0429, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'Z-0kpQAhJGt5dWQFBj_64g', 'poss_spam': 0.3221, 'spam': 0.0003, 'spam_score_total': 0.1089, 'not_spam': 0.0001, 'spam_score_ts': 0.1082}
{'reviewerID': 'E1jR_BAfdiBVw5bgbwwR6A', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0629, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'q_QQ5kBBwlCcbL1s4NVK3g', 'poss_spam': 0.0647, 'spam': 0.1948, 'spam_score_total': 0.5438, 'not_spam': 0.0001, 'spam_score_ts': 0.5411}
{'reviewerID': 'JBEgzBEXq134QDgrAJ7D-g', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1441, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': '630praiW63sOStevyAqIrQ', 'poss_spam': 0.0529, 'spam': 0.058, 'spam_score_total': 0.1723, 'not_spam': 0.0001, 'spam_score_ts': 0.1723}
{'reviewerID': 'TuFsdCB7HzJ4eigRQQYNbw', 'poss_spam': 0.1697, 'spam': 0.1018, 'spam_score_total': 0.1922, 'not_spam': 0.0001, 'spam_score_ts': 0.3281}
{'reviewerID': 'xtZMctl7AQNspIL_SF3guA', 'poss_spam': 0.0001, 'spam': 0.0245, 'spam_score_total': 0.0657, 'not_spam': 0.0001, 'spam_score_ts': 0.0653}
{'reviewerID': 'QOlY5FYliVVvkgqgtjdP_w', 'poss_spam': 0.0001, 'spam': 0.1611, 'spam_score_total': 0.4296, 'not_spam': 0.0001, 'spam_score_ts': 0.4296}
{'reviewerID': 'ecH7F0j1sM_UOD__4K8nrg', 'poss_spam': 0.0001, 'spam': 0.0827, 'spam_score_total': 0.2264, 'not_spam': 0.0001, 'spam_score_ts': 0.2205}
{'reviewerID': 'OlhH_-yyVWU6jj8H2TMSiQ', 'poss_spam': 0.0001, 'spam': 0.3745, 'spam_score_total': 0.9498, 'not_spam': 0.0001, 'spam_score_ts': 0.9985}
{'reviewerID': 'v8-pCIdvMjUo439FV889og', 'poss_spam': 0.5189, 'spam': 0.0001, 'spam_score_total': 0.1739, 'not_spam': 0.0001, 'spam_score_ts': 0.173}
{'reviewerID': 'o-TMMW8o9tLLMzARuAXQ4A', 'poss_spam': 0.0001, 'spam': 0.0658, 'spam_score_total': 0.1599, 'not_spam': 0.0001, 'spam_score_ts': 0.1756}
{'reviewerID': 'yJsv2VacazKXMxLbAmKN-Q', 'poss_spam': 0.0432, 'spam': 0.1299, 'spam_score_total': 0.3653, 'not_spam': 0.0001, 'spam_score_ts': 0.3608}
{'reviewerID': 'UgCASgi_S558dBS2QQYe8g', 'poss_spam': 0.3207, 'spam': 0.0009, 'spam_score_total': 0.1094, 'not_spam': 0.0001, 'spam_score_ts': 0.1094}
{'reviewerID': '2ve83H_2VZfLeQv-H2UYjw', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'FXq8ghdbmNZSHIafPGnA7g', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'FZQXGfmkMASFWq3JnuQZqg', 'poss_spam': 0.2089, 'spam': 0.1629, 'spam_score_total': 0.3605, 'not_spam': 0.0001, 'spam_score_ts': 0.504}
{'reviewerID': '8cSjUtTsDbhrOXdTnDG7FA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'o9kjdIC-T9IKYWNFW9P0bw', 'poss_spam': 0.0717, 'spam': 0.0538, 'spam_score_total': 0.1633, 'not_spam': 0.0001, 'spam_score_ts': 0.1674}
{'reviewerID': 'H298RKesyhuJ0ZqmIeczyw', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'eOCzLiZqtZLjcQDocPm7Lw', 'poss_spam': 0.1068, 'spam': 0.046, 'spam_score_total': 0.1576, 'not_spam': 0.0001, 'spam_score_ts': 0.1584}
{'reviewerID': 'cRL42oGaCxq0BQ_mFTXbyg', 'poss_spam': 0.0001, 'spam': 0.0658, 'spam_score_total': 0.1718, 'not_spam': 0.0001, 'spam_score_ts': 0.1756}
{'reviewerID': 'RSMOVFq_J1TZGiieKY_G8Q', 'poss_spam': 0.3211, 'spam': 0.0008, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.109}
{'reviewerID': 'kkPeKKul6stHZn6sRFuhEQ', 'poss_spam': 0.0007, 'spam': 0.0685, 'spam_score_total': 0.183, 'not_spam': 0.0001, 'spam_score_ts': 0.1829}
{'reviewerID': 'xXkn3IsgQ8VOyOTFMy-4ng', 'poss_spam': 0.001, 'spam': 0.0685, 'spam_score_total': 0.1823, 'not_spam': 0.0001, 'spam_score_ts': 0.183}
{'reviewerID': '_0piNXf9GHp0G3cD2gwQKQ', 'poss_spam': 0.0001, 'spam': 0.0335, 'spam_score_total': 0.0936, 'not_spam': 0.0001, 'spam_score_ts': 0.0894}
{'reviewerID': 'fsldDUhxxAlGFK0Xm4qv4g', 'poss_spam': 0.0001, 'spam': 0.05, 'spam_score_total': 0.1333, 'not_spam': 0.0001, 'spam_score_ts': 0.1333}
{'reviewerID': 'MiBCYPrZFgL-IqESfraZcw', 'poss_spam': 0.0001, 'spam': 0.0633, 'spam_score_total': 0.1692, 'not_spam': 0.0001, 'spam_score_ts': 0.1687}
{'reviewerID': '_RzvqL0qKwnhth-9lxJMOg', 'poss_spam': 0.0001, 'spam': 0.1158, 'spam_score_total': 0.3087, 'not_spam': 0.0001, 'spam_score_ts': 0.3087}
{'reviewerID': 'yNPvrikxgqTSL65aLne_Pg', 'poss_spam': 0.0622, 'spam': 0.0559, 'spam_score_total': 0.1467, 'not_spam': 0.0001, 'spam_score_ts': 0.1699}
{'reviewerID': 'Ct456aEICzDfn03MHZCzsw', 'poss_spam': 0.0001, 'spam': 0.1061, 'spam_score_total': 0.2152, 'not_spam': 0.0001, 'spam_score_ts': 0.2829}
{'reviewerID': 'qcDgjcocU-d3egcTabLkow', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.0466, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': '99MpqrGNjmP028ng_C-8HQ', 'poss_spam': 0.3207, 'spam': 0.0009, 'spam_score_total': 0.1093, 'not_spam': 0.0001, 'spam_score_ts': 0.1094}
{'reviewerID': 'X1VV7rNFaMPDIBE9PVF4tw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': '9205mX8wPa0yJT-EJnYHjA', 'poss_spam': 0.5095, 'spam': 0.0001, 'spam_score_total': 0.1698, 'not_spam': 0.0001, 'spam_score_ts': 0.1698}
{'reviewerID': 'P6BJWFBDrIfb0A2b3JqeTw', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'Zgf159fSKhT0H7-OgobHTg', 'poss_spam': 0.0622, 'spam': 0.0559, 'spam_score_total': 0.1678, 'not_spam': 0.0001, 'spam_score_ts': 0.1699}
{'reviewerID': 'Op1d1btEf1B8RokwZLBZvQ', 'poss_spam': 0.0001, 'spam': 0.0277, 'spam_score_total': 0.0729, 'not_spam': 0.0001, 'spam_score_ts': 0.0738}
{'reviewerID': 'iYzbRy7B_Ho3NX-1rXvRLQ', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1208, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'OUBLKKNJ8wPaakBaSH3LIw', 'poss_spam': 0.3365, 'spam': 0.0001, 'spam_score_total': 0.1125, 'not_spam': 0.0001, 'spam_score_ts': 0.1125}
{'reviewerID': 'gAjBjwIJJhFUnPNaYxCC1g', 'poss_spam': 0.4102, 'spam': 0.0485, 'spam_score_total': 0.2648, 'not_spam': 0.0001, 'spam_score_ts': 0.2661}
{'reviewerID': 's883qWgmfo-NZBl3jEJBlg', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.1093, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'l_eOaEgbOxmy3K1Nbr3Apw', 'poss_spam': 0.2827, 'spam': 0.0768, 'spam_score_total': 0.299, 'not_spam': 0.0001, 'spam_score_ts': 0.299}
{'reviewerID': 'chZRFW7Bqbvlcga6AlHtjw', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': '3NsDlfW0ZXXzqXTBovwnyA', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.0507, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'hE7tTzaj_3oZ0hQTlB-Gmg', 'poss_spam': 0.0001, 'spam': 0.0335, 'spam_score_total': 0.0894, 'not_spam': 0.0001, 'spam_score_ts': 0.0894}
{'reviewerID': 'nzi71d5dvB9_mXx0fUSmFQ', 'poss_spam': 0.1498, 'spam': 0.1062, 'spam_score_total': 0.2332, 'not_spam': 0.0001, 'spam_score_ts': 0.3332}
{'reviewerID': 'IWL8LSDg2iC7Ejy0GTweyA', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'ZZ9xUE_NrYCeCmbi22s-SA', 'poss_spam': 0.5168, 'spam': 0.0001, 'spam_score_total': 0.175, 'not_spam': 0.0001, 'spam_score_ts': 0.1723}
{'reviewerID': '9DRh0hJVt3O-p960Add9PQ', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1602, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'K-PtK3gDicUeLXYoJmDKWw', 'poss_spam': 0.1164, 'spam': 0.1136, 'spam_score_total': 0.226, 'not_spam': 0.0001, 'spam_score_ts': 0.3419}
{'reviewerID': 'BMNS839whBBt0oqXNLdIzQ', 'poss_spam': 0.2236, 'spam': 0.0201, 'spam_score_total': 0.1225, 'not_spam': 0.0001, 'spam_score_ts': 0.1282}
{'reviewerID': 'TZ53SO335VUAeUt14E0eGQ', 'poss_spam': 0.2075, 'spam': 0.0934, 'spam_score_total': 0.3186, 'not_spam': 0.0001, 'spam_score_ts': 0.3183}
{'reviewerID': 'TRJOIWNykrozOM36YvAAFA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'zkZg3CBpHYgQRSRCrLyyng', 'poss_spam': 0.1234, 'spam': 0.0424, 'spam_score_total': 0.1714, 'not_spam': 0.0001, 'spam_score_ts': 0.1541}
{'reviewerID': 'cR6cBHWFKwW3IGCNNaSQ5A', 'poss_spam': 0.1646, 'spam': 0.103, 'spam_score_total': 0.2289, 'not_spam': 0.0001, 'spam_score_ts': 0.3294}
{'reviewerID': '6q3RKPxoCV8ZxSFkILg1eg', 'poss_spam': 0.0268, 'spam': 0.0638, 'spam_score_total': 0.179, 'not_spam': 0.0001, 'spam_score_ts': 0.179}
{'reviewerID': 'IAOryhpcWdOj0aR2KEFUFw', 'poss_spam': 0.5079, 'spam': 0.0269, 'spam_score_total': 0.241, 'not_spam': 0.0001, 'spam_score_ts': 0.2409}
{'reviewerID': 'egRIlgQu-EIXItZUC4_fKw', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'gu_ZuScoEejoDgjdnzhVoA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'cDAdfpWUkpP9BB_aW4qjbA', 'poss_spam': 0.0343, 'spam': 0.1318, 'spam_score_total': 0.1984, 'not_spam': 0.0001, 'spam_score_ts': 0.363}
{'reviewerID': '__05rytNjsye9MBhqB0DMA', 'poss_spam': 0.0001, 'spam': 0.0277, 'spam_score_total': 0.0729, 'not_spam': 0.0001, 'spam_score_ts': 0.0738}
{'reviewerID': 'bsxKlsQ-bRTIoum77PAt-Q', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'VSbOAu9bmctgDe_HRiMgEA', 'poss_spam': 0.2136, 'spam': 0.0921, 'spam_score_total': 0.3168, 'not_spam': 0.0001, 'spam_score_ts': 0.3168}
{'reviewerID': 'EStLhmCNrZgxPKn-4xYOPQ', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.1051, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': 'IBrL-6twlZmQBGLdV2DQiw', 'poss_spam': 0.0001, 'spam': 0.1173, 'spam_score_total': 0.1877, 'not_spam': 0.0001, 'spam_score_ts': 0.3128}
{'reviewerID': 'VG5ywMxAoIkphtpM9WrAvw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.0896, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'HH3IyvD1MpxZ-FlazroBuQ', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'ROU8slKUTJai0y59jvtWqA', 'poss_spam': 0.2309, 'spam': 0.0185, 'spam_score_total': 0.1264, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': 'SW-U6u1gbCD2XctrW9L3QQ', 'poss_spam': 0.0622, 'spam': 0.0559, 'spam_score_total': 0.1789, 'not_spam': 0.0001, 'spam_score_ts': 0.1699}
{'reviewerID': 'DH7ABAMHvl6IQfJ_yK7x5Q', 'poss_spam': 0.0446, 'spam': 0.0598, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.1744}
{'reviewerID': 'Us2-3D8gI4hwCTxQjm2t3A', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'uckFqfaQX4UUfnpYR5f-bA', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.0595, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'D7wDvQJJ0Napmz3AS_G-lA', 'poss_spam': 0.1387, 'spam': 0.039, 'spam_score_total': 0.05, 'not_spam': 0.0001, 'spam_score_ts': 0.1501}
{'reviewerID': 'J6VhxG9cLqn2VX-8vheNZg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'NopvY71aQt7jt5PXFTUOBQ', 'poss_spam': 0.0001, 'spam': 0.195, 'spam_score_total': 0.5201, 'not_spam': 0.0001, 'spam_score_ts': 0.5201}
{'reviewerID': 'Dd6ElS2Cng3Qag_h4IQC-Q', 'poss_spam': 0.0001, 'spam': 0.1838, 'spam_score_total': 0.3801, 'not_spam': 0.0001, 'spam_score_ts': 0.4902}
{'reviewerID': 'RjGxRoVSrRLJ-9AqvL2Wdw', 'poss_spam': 0.0001, 'spam': 0.2175, 'spam_score_total': 0.5401, 'not_spam': 0.0001, 'spam_score_ts': 0.5801}
{'reviewerID': 'RywiEGRkea2j9IY7juD24w', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'xdk_0qlKbsrYQv7NLTU2jA', 'poss_spam': 0.001, 'spam': 0.0684, 'spam_score_total': 0.1827, 'not_spam': 0.0001, 'spam_score_ts': 0.1827}
{'reviewerID': '7855-0BAAqHAJmpB1Ll85A', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.0595, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'k4TWhb3k3G2s7j0iKkLAkg', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.0508, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'dsCKY63I8jqEm9htST2ENg', 'poss_spam': 0.2309, 'spam': 0.0185, 'spam_score_total': 0.1264, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': 'pK-aWPU1g8sI93jb3OGCsQ', 'poss_spam': 0.0565, 'spam': 0.1269, 'spam_score_total': 0.3556, 'not_spam': 0.0001, 'spam_score_ts': 0.3573}
{'reviewerID': 'AQw9j0YtlxU-gMhzF0Sm-A', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'eyjhVMPb-jzshQVJ5YB-6g', 'poss_spam': 0.0668, 'spam': 0.1246, 'spam_score_total': 0.3554, 'not_spam': 0.0001, 'spam_score_ts': 0.3547}
{'reviewerID': 'xCP7UcC7EBgFqz5yycroOg', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'UxwLsbqBrb-4PV13ybupwA', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'AMR0ruU2sh4A3JDE4Z2csA', 'poss_spam': 0.002, 'spam': 0.1369, 'spam_score_total': 0.3665, 'not_spam': 0.0001, 'spam_score_ts': 0.3658}
{'reviewerID': '32KyoapC3XX3hp8EHEKMNg', 'poss_spam': 0.3209, 'spam': 0.0009, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'o_8VRQIUqQnloXSfZjtGBQ', 'poss_spam': 0.0863, 'spam': 0.0506, 'spam_score_total': 0.1616, 'not_spam': 0.0001, 'spam_score_ts': 0.1637}
{'reviewerID': 'FVVvOODEE7RKk2lq4hV4uw', 'poss_spam': 0.3204, 'spam': 0.001, 'spam_score_total': 0.1093, 'not_spam': 0.0001, 'spam_score_ts': 0.1096}
{'reviewerID': 'g2oseja9mnTSA8Qq7GXqBg', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.1364, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': '65uUyG9yuF0rdMh0z7ajaA', 'poss_spam': 0.0001, 'spam': 0.1306, 'spam_score_total': 0.3501, 'not_spam': 0.0001, 'spam_score_ts': 0.3484}
{'reviewerID': 'yt8rd1c7kSl6YW_d_SeOzg', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'WGCYYLInTM8M6YqmA7LJVA', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'p--QWuSQsIG-3caW4_M19w', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.0508, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'XIR1_GVjl2M2P9uit2kxpA', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1208, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'KSh8A7sTMqSaz-9rSbwneA', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'fnBAgDX4D9mNgQZsjFCoog', 'poss_spam': 0.1108, 'spam': 0.0452, 'spam_score_total': 0.0524, 'not_spam': 0.0001, 'spam_score_ts': 0.1573}
{'reviewerID': 'pOBnHxFh4NbBTHdf3oWvdg', 'poss_spam': 0.321, 'spam': 0.0008, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1091}
{'reviewerID': 'QgXE9ZlVRkJQ9HWatwHfQw', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.1271, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'xlACoXuuSZmb83hJcDxgSg', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.0983, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'McW4Az_hS3UmZNX-gWwB3A', 'poss_spam': 0.0001, 'spam': 0.1184, 'spam_score_total': 0.3392, 'not_spam': 0.0001, 'spam_score_ts': 0.3159}
{'reviewerID': 'f_WXCZaRHqy47npPxoAvIg', 'poss_spam': 0.0001, 'spam': 0.1842, 'spam_score_total': 0.5006, 'not_spam': 0.0001, 'spam_score_ts': 0.4911}
{'reviewerID': '9YcopbQhzzEFeH-0L5V6vQ', 'poss_spam': 0.2309, 'spam': 0.0185, 'spam_score_total': 0.1264, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': '90-TQ3FodH-RPPKCHNVcdw', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.1208, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': '_BHTC7nyCBoZcfiiD5cOXg', 'poss_spam': 0.0001, 'spam': 0.5534, 'spam_score_total': 1.4753, 'not_spam': 0.0001, 'spam_score_ts': 1.4757}
{'reviewerID': 'U11TV1lxynwDLonw4Ofk4w', 'poss_spam': 0.0001, 'spam': 0.2125, 'spam_score_total': 0.5667, 'not_spam': 0.0001, 'spam_score_ts': 0.5667}
{'reviewerID': 'xPE3z3YRe2CWKyYjjICneQ', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'AIvveD8AcYnPqYE_VEn8Bw', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'pn4Op6ZMQCZBOPgRhT_Iew', 'poss_spam': 0.0537, 'spam': 0.0578, 'spam_score_total': 0.1721, 'not_spam': 0.0001, 'spam_score_ts': 0.1721}
{'reviewerID': 'FOSBEp-6L0-wghvie0wOqw', 'poss_spam': 0.3282, 'spam': 0.0004, 'spam_score_total': 0.0368, 'not_spam': 0.0001, 'spam_score_ts': 0.1104}
{'reviewerID': 'XKvbfNylF6Yq8hpwqaZrhA', 'poss_spam': 0.0001, 'spam': 0.0987, 'spam_score_total': 0.2044, 'not_spam': 0.0001, 'spam_score_ts': 0.2633}
{'reviewerID': 'ltdZ7tFHnmSS7Cnw8M4y5w', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'gQu0LD8TMqEwrMYypREIkg', 'poss_spam': 0.3212, 'spam': 0.0007, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.1089}
{'reviewerID': 'sAXAyCi1q4zpEAhqugT0Xg', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'ba3JXILqj6XTunu3GrZIug', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'AuXICYKDCopDrvjy72UVfw', 'poss_spam': 0.0001, 'spam': 0.1842, 'spam_score_total': 0.4911, 'not_spam': 0.0001, 'spam_score_ts': 0.4911}
{'reviewerID': 'FWhdQXArt3ddT6AtpPLVoA', 'poss_spam': 0.3912, 'spam': 0.0001, 'spam_score_total': 0.1304, 'not_spam': 0.0001, 'spam_score_ts': 0.1304}
{'reviewerID': 'YX86nJksdZTKac_mfuoYRQ', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'OXIJVK12GNTdHlmKJR7xbg', 'poss_spam': 0.0001, 'spam': 0.2002, 'spam_score_total': 0.5376, 'not_spam': 0.0001, 'spam_score_ts': 0.5337}
{'reviewerID': 'oJ6bb4wnKCNT8v4U53FzFA', 'poss_spam': 0.0001, 'spam': 0.1139, 'spam_score_total': 0.3038, 'not_spam': 0.0001, 'spam_score_ts': 0.3038}
{'reviewerID': 'Qm8sb1gUelRaALEPbHgj3A', 'poss_spam': 0.4294, 'spam': 0.0001, 'spam_score_total': 0.1431, 'not_spam': 0.0001, 'spam_score_ts': 0.1431}
{'reviewerID': 'Ko7IzO_ujpHowQjhzuFx6w', 'poss_spam': 0.4792, 'spam': 0.0001, 'spam_score_total': 0.1597, 'not_spam': 0.0001, 'spam_score_ts': 0.1597}
